"filename", "language", "JavaScript", "CSS", "Python", "Database", "Properties", "HTML", "Batch", "XML", "PowerShell", "comment", "blank", "total"
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\distlib\util.py", "Python", 0, 0, 1382, 0, 0, 0, 0, 0, 0, 329, 222, 1933
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\distlib\version.py", "Python", 0, 0, 479, 0, 0, 0, 0, 0, 0, 138, 123, 740
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\distlib\wheel.py", "Python", 0, 0, 848, 0, 0, 0, 0, 0, 0, 130, 105, 1083
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\distro\__init__.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 3, 55
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\distro\__main__.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\distro\distro.py", "Python", 0, 0, 494, 0, 0, 0, 0, 0, 0, 761, 120, 1375
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\__init__.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\codec.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 4, 25, 113
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\compat.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 5, 14
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\core.py", "Python", 0, 0, 311, 0, 0, 0, 0, 0, 0, 13, 74, 398
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\idnadata.py", "Python", 0, 0, 2135, 0, 0, 0, 0, 0, 0, 1, 2, 2138
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\intranges.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 16, 9, 55
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\package_data.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\idna\uts46data.py", "Python", 0, 0, 8423, 0, 0, 0, 0, 0, 0, 3, 87, 8513
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 18, 15, 58
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\msgpack\exceptions.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 15, 17, 49
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\msgpack\ext.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 76, 23, 194
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py", "Python", 0, 0, 716, 0, 0, 0, 0, 0, 0, 203, 92, 1011
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\__about__.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\__init__.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\_manylinux.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 68, 38, 302
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\_musllinux.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 32, 20, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\_structures.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\markers.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 25, 72, 305
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\requirements.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 18, 32, 147
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py", "Python", 0, 0, 387, 0, 0, 0, 0, 0, 0, 263, 153, 803
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\tags.py", "Python", 0, 0, 308, 0, 0, 0, 0, 0, 0, 103, 77, 488
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\utils.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 26, 30, 137
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\packaging\version.py", "Python", 0, 0, 294, 0, 0, 0, 0, 0, 0, 98, 113, 505
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\__init__.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 3, 7
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\build.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 15, 25, 128
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\check.py", "Python", 0, 0, 163, 0, 0, 0, 0, 0, 0, 3, 42, 208
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\colorlog.py", "Python", 0, 0, 61, 0, 0, 0, 0, 0, 0, 40, 15, 116
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\compat.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 5, 14, 52
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\dirtools.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 5, 7, 45
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\envbuild.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 45, 26, 172
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\in_process\__init__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 3, 18
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\in_process\_in_process.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 78, 63, 364
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\meta.py", "Python", 0, 0, 64, 0, 0, 0, 0, 0, 0, 7, 22, 93
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pep517\wrappers.py", "Python", 0, 0, 201, 0, 0, 0, 0, 0, 0, 124, 51, 376
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py", "Python", 0, 0, 1832, 0, 0, 0, 0, 0, 0, 900, 565, 3297
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pkg_resources\py31compat.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 6, 24
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py", "Python", 0, 0, 167, 0, 0, 0, 0, 0, 0, 122, 52, 341
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\__main__.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 12, 47
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\android.py", "Python", 0, 0, 69, 0, 0, 0, 0, 0, 0, 29, 23, 121
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\api.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 48, 25, 157
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\macos.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 15, 16, 65
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\unix.py", "Python", 0, 0, 99, 0, 0, 0, 0, 0, 0, 54, 29, 182
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\version.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 40, 32, 183
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\__init__.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 43, 10, 84
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\__main__.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 3, 18
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\cmdline.py", "Python", 0, 0, 540, 0, 0, 0, 0, 0, 0, 50, 74, 664
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\console.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 17, 14, 71
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\filter.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 33, 13, 72
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\filters\__init__.py", "Python", 0, 0, 756, 0, 0, 0, 0, 0, 0, 130, 52, 938
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatter.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 52, 15, 95
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py", "Python", 0, 0, 87, 0, 0, 0, 0, 0, 0, 43, 24, 154
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 23, 8, 85
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\bbcode.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 38, 15, 109
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\groff.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 30, 35, 171
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\html.py", "Python", 0, 0, 532, 0, 0, 0, 0, 0, 0, 358, 100, 990
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\img.py", "Python", 0, 0, 357, 0, 0, 0, 0, 0, 0, 225, 60, 642
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\irc.py", "Python", 0, 0, 127, 0, 0, 0, 0, 0, 0, 32, 21, 180
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\latex.py", "Python", 0, 0, 307, 0, 0, 0, 0, 0, 0, 174, 41, 522
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\other.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 38, 22, 162
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\pangomarkup.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 15, 19, 84
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\rtf.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 55, 16, 147
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\svg.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 75, 16, 189
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 35, 19, 128
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py", "Python", 0, 0, 211, 0, 0, 0, 0, 0, 0, 80, 48, 339
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\lexer.py", "Python", 0, 0, 521, 0, 0, 0, 0, 0, 0, 253, 109, 883
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 103, 47, 346
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py", "Python", 0, 0, 567, 0, 0, 0, 0, 0, 0, 23, 7, 597
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py", "Python", 0, 0, 642, 0, 0, 0, 0, 0, 0, 507, 43, 1192
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\modeline.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 12, 10, 44
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\plugin.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 36, 12, 70
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\regexopt.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 31, 9, 92
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\scanner.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 49, 12, 105
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\sphinxext.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 14, 30, 156
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\style.py", "Python", 0, 0, 146, 0, 0, 0, 0, 0, 0, 26, 26, 198
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 13, 9, 94
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\token.py", "Python", 0, 0, 140, 0, 0, 0, 0, 0, 0, 41, 32, 213
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\unistring.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 18, 51, 154
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pygments\util.py", "Python", 0, 0, 187, 0, 0, 0, 0, 0, 0, 76, 46, 309
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\__init__.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 95, 15, 332
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\actions.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 129, 27, 208
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\common.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 236, 36, 425
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\core.py", "Python", 0, 0, 3321, 0, 0, 0, 0, 0, 0, 1883, 611, 5815
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\__init__.py", "Python", 0, 0, 383, 0, 0, 0, 0, 0, 0, 178, 82, 643
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\exceptions.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 108, 40, 268
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\helpers.py", "Python", 0, 0, 511, 0, 0, 0, 0, 0, 0, 483, 95, 1089
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\results.py", "Python", 0, 0, 388, 0, 0, 0, 0, 0, 0, 305, 68, 761
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\testing.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 75, 35, 332
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\unicode.py", "Python", 0, 0, 277, 0, 0, 0, 0, 0, 0, 32, 44, 353
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\pyparsing\util.py", "Python", 0, 0, 154, 0, 0, 0, 0, 0, 0, 35, 47, 236
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\__init__.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 55, 28, 183
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\__version__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\_internal_utils.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 17, 9, 49
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\adapters.py", "Python", 0, 0, 334, 0, 0, 0, 0, 0, 0, 171, 80, 585
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\api.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 106, 26, 158
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\auth.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 47, 64, 316
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\certs.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 3, 18
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\compat.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 20, 11, 68
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\cookies.py", "Python", 0, 0, 292, 0, 0, 0, 0, 0, 0, 188, 82, 562
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\exceptions.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 49, 56, 142
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\help.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 13, 21, 132
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\hooks.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 13, 7, 34
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\models.py", "Python", 0, 0, 595, 0, 0, 0, 0, 0, 0, 278, 162, 1035
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\packages.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 5, 4, 17
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\sessions.py", "Python", 0, 0, 413, 0, 0, 0, 0, 0, 0, 290, 129, 832
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\status_codes.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 22, 10, 129
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\structures.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 38, 22, 100
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\requests\utils.py", "Python", 0, 0, 572, 0, 0, 0, 0, 0, 0, 331, 184, 1087
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\__init__.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\compat\collections_abc.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 98, 11, 134
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\reporters.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 26, 9, 44
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py", "Python", 0, 0, 289, 0, 0, 0, 0, 0, 0, 115, 79, 483
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 0, 21, 41, 166
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\__init__.py", "Python", 0, 0, 90, 0, 0, 0, 0, 0, 0, 61, 26, 177
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\__main__.py", "Python", 0, 0, 225, 0, 0, 0, 0, 0, 0, 23, 35, 283
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_cell_widths.py", "Python", 0, 0, 449, 0, 0, 0, 0, 0, 0, 1, 2, 452
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_emoji_codes.py", "Python", 0, 0, 3610, 0, 0, 0, 0, 0, 0, 0, 1, 3611
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_emoji_replace.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 8, 33
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_export_format.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 72, 3, 79
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_extension.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_inspect.py", "Python", 0, 0, 189, 0, 0, 0, 0, 0, 0, 46, 36, 271
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_log_render.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 14, 95
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_loop.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 3, 8, 44
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_palettes.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 3, 6, 310
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_pick.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 8, 3, 18
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_ratio.py", "Python", 0, 0, 92, 0, 0, 0, 0, 0, 0, 49, 20, 161
"c:\Users\USER\Documents\SDGP\Implementation\Front-end Flask\venv\Lib\site-packages\pip\_vendor\rich\_spinners.py", "Python", 0, 0, 461, 0, 0, 0, 0, 0, 0, 20, 2, 483
